deleted_duplicate_id,original_id
house-2011-09-12.134.1,house-2011-09-12.282.1
house-2011-09-12.137.22,house-2011-09-12.286.24
house-2011-09-12.137.24,house-2011-09-12.286.26
senate-2011-09-12.278.2,senate-2011-09-12.277.2
house-2011-09-12.139.1,house-2011-09-12.288.1
house-2011-09-12.143.1,house-2011-09-12.291.3
house-2011-09-12.145.1,house-2011-09-12.293.2
house-2011-09-12.146.1,house-2011-09-12.294.2
house-2011-09-12.150.1,house-2011-09-12.298.2
house-2011-09-12.149.1,house-2011-09-12.297.2
house-2011-09-12.151.1,house-2011-09-12.299.2
house-2011-09-12.152.1,house-2011-09-12.300.2
house-2011-09-12.174.7,house-2011-09-12.322.7
house-2011-09-12.156.4,house-2011-09-12.304.4
house-2011-09-12.156.5,house-2011-09-12.304.5
house-2011-09-12.156.8,house-2011-09-12.304.8
house-2011-09-12.156.14,house-2011-09-12.304.14
house-2011-09-12.157.1,house-2011-09-12.305.3
house-2011-09-12.158.1,house-2011-09-12.306.2
house-2011-09-12.160.1,house-2011-09-12.308.2
house-2011-09-12.161.1,house-2011-09-12.309.2
house-2011-09-12.162.1,house-2011-09-12.310.2
house-2011-09-12.163.1,house-2011-09-12.311.2
house-2011-09-12.169.12,house-2011-09-12.317.12
house-2011-09-12.166.1,house-2011-09-12.314.2
house-2011-09-12.217.1,house-2011-09-12.365.1
house-2011-09-12.168.1,house-2011-09-12.316.1
house-2011-09-12.176.8,house-2011-09-12.324.8
house-2011-09-12.171.1,house-2011-09-12.319.1
house-2011-09-12.196.1,house-2011-09-12.344.1
house-2011-09-12.171.12,house-2011-09-12.319.12
house-2011-09-12.171.11,house-2011-09-12.319.11
house-2011-09-12.174.1,house-2011-09-12.322.1
house-2011-09-12.174.4,house-2011-09-12.322.4
house-2011-09-12.174.5,house-2011-09-12.322.5
house-2011-09-12.176.3,house-2011-09-12.324.3
house-2011-09-12.176.9,house-2011-09-12.324.9
house-2011-09-12.174.8,house-2011-09-12.322.8
house-2011-09-12.175.1,house-2011-09-12.323.1
house-2011-09-12.175.3,house-2011-09-12.323.3
house-2011-09-12.176.6,house-2011-09-12.324.6
house-2011-09-12.179.1,house-2011-09-12.327.1
house-2011-09-12.178.1,house-2011-09-12.326.1
house-2011-09-12.190.12,house-2011-09-12.338.14
house-2011-09-12.181.1,house-2011-09-12.329.1
house-2011-09-12.182.1,house-2011-09-12.330.1
house-2011-09-12.183.1,house-2011-09-12.331.1
house-2011-09-12.184.17,house-2011-09-12.332.17
house-2011-09-12.184.1,house-2011-09-12.332.1
house-2011-09-12.239.4,house-2011-09-12.385.6
house-2011-09-12.186.1,house-2011-09-12.334.1
house-2011-09-12.189.1,house-2011-09-12.337.1
house-2011-09-12.187.1,house-2011-09-12.335.1
house-2011-09-12.190.1,house-2011-09-12.338.3
house-2011-09-12.192.1,house-2011-09-12.340.1
house-2011-09-12.192.15,house-2011-09-12.340.15
house-2011-09-12.192.9,house-2011-09-12.340.9
house-2011-09-12.192.10,house-2011-09-12.340.10
house-2011-09-12.192.11,house-2011-09-12.340.11
house-2011-09-12.192.13,house-2011-09-12.340.13
house-2011-09-12.193.1,house-2011-09-12.341.1
house-2011-09-12.194.1,house-2011-09-12.342.1
house-2011-09-12.262.1,house-2011-09-12.114.1
house-2011-09-12.343.1,house-2011-09-12.195.1
house-2011-09-12.383.1,house-2011-09-12.235.1
house-2011-09-12.397.6,house-2011-09-12.251.5
house-2011-09-12.320.1,house-2011-09-12.172.1
house-2011-09-12.228.1,house-2011-09-12.376.1
house-2011-09-12.227.1,house-2011-09-12.375.1
house-2011-09-12.199.1,house-2011-09-12.347.1
house-2011-09-12.223.1,house-2011-09-12.371.1
house-2011-09-12.301.2,house-2011-09-12.153.1
house-2011-09-12.312.2,house-2011-09-12.164.1
house-2011-09-12.313.2,house-2011-09-12.165.1
house-2011-09-12.346.1,house-2011-09-12.198.1
senate-2011-09-15.67.2,senate-2011-09-15.62.2
senate-2011-09-15.75.1,senate-2011-09-15.73.1
senate-2011-09-15.75.3,senate-2011-09-15.73.3
senate-2011-09-20.246.3,senate-2011-09-20.200.1
senate-2011-09-20.125.1,senate-2011-09-20.200.1
senate-2011-09-20.248.2,senate-2011-09-20.202.1
senate-2011-09-20.127.1,senate-2011-09-20.202.1
senate-2011-09-20.250.2,senate-2011-09-20.204.1
senate-2011-09-20.129.1,senate-2011-09-20.204.1
senate-2011-09-20.130.1,senate-2011-09-20.205.1
senate-2011-09-20.251.2,senate-2011-09-20.205.1
senate-2011-09-20.175.3,senate-2011-09-20.100.1
senate-2011-09-20.176.1,senate-2011-09-20.101.1
senate-2011-09-20.178.1,senate-2011-09-20.103.1
senate-2011-09-20.179.1,senate-2011-09-20.104.1
senate-2011-09-20.232.1,senate-2011-09-20.109.1
senate-2011-09-20.184.1,senate-2011-09-20.109.1
senate-2011-09-20.186.1,senate-2011-09-20.111.1
senate-2011-09-20.234.1,senate-2011-09-20.111.1
senate-2011-09-20.233.18,senate-2011-09-20.185.18
senate-2011-09-20.110.18,senate-2011-09-20.185.18
senate-2011-09-20.236.14,senate-2011-09-20.188.14
senate-2011-09-20.113.14,senate-2011-09-20.188.14
senate-2011-09-20.240.1,senate-2011-09-20.192.1
senate-2011-09-20.117.1,senate-2011-09-20.192.1
senate-2011-09-20.118.1,senate-2011-09-20.193.1
senate-2011-09-20.241.1,senate-2011-09-20.193.1
senate-2011-09-20.119.1,senate-2011-09-20.194.1
senate-2011-09-20.242.1,senate-2011-09-20.194.1
senate-2011-09-20.243.1,senate-2011-09-20.195.1
senate-2011-09-20.120.1,senate-2011-09-20.195.1
senate-2011-09-20.244.1,senate-2011-09-20.196.1
senate-2011-09-20.121.1,senate-2011-09-20.196.1
senate-2011-09-20.244.5,senate-2011-09-20.196.5
senate-2011-09-20.121.5,senate-2011-09-20.196.5
senate-2011-09-20.122.1,senate-2011-09-20.197.1
senate-2011-09-20.236.12,senate-2011-09-20.188.12
senate-2011-09-20.113.12,senate-2011-09-20.188.12
senate-2011-09-20.264.6,senate-2011-09-20.219.5
senate-2011-09-20.144.5,senate-2011-09-20.219.5
senate-2011-09-20.185.14,senate-2011-09-20.233.14
senate-2011-09-20.110.14,senate-2011-09-20.233.14
senate-2011-09-20.213.1,senate-2011-09-20.138.1
senate-2011-09-20.258.2,senate-2011-09-20.138.1
senate-2011-09-20.206.1,senate-2011-09-20.252.2
senate-2011-09-20.131.1,senate-2011-09-20.252.2
senate-2011-09-20.177.1,senate-2011-09-20.102.1
senate-2011-09-20.216.4,senate-2011-09-20.141.4
senate-2011-09-20.261.5,senate-2011-09-20.141.4
senate-2011-09-20.253.2,senate-2011-09-20.207.1
senate-2011-09-20.132.1,senate-2011-09-20.207.1
senate-2011-09-20.254.2,senate-2011-09-20.208.1
senate-2011-09-20.133.1,senate-2011-09-20.208.1
senate-2011-09-20.134.1,senate-2011-09-20.209.1
senate-2011-09-20.255.2,senate-2011-09-20.209.1
senate-2011-09-20.256.2,senate-2011-09-20.210.1
senate-2011-09-20.135.1,senate-2011-09-20.210.1
senate-2011-09-20.256.5,senate-2011-09-20.210.4
senate-2011-09-20.135.4,senate-2011-09-20.210.4
senate-2011-09-20.135.5,senate-2011-09-20.210.5
senate-2011-09-20.256.6,senate-2011-09-20.210.5
senate-2011-09-20.257.3,senate-2011-09-20.212.1
senate-2011-09-20.137.1,senate-2011-09-20.212.1
senate-2011-09-20.257.7,senate-2011-09-20.212.5
senate-2011-09-20.137.5,senate-2011-09-20.212.5
senate-2011-09-20.258.29,senate-2011-09-20.213.28
senate-2011-09-20.138.28,senate-2011-09-20.213.28
senate-2011-09-20.259.2,senate-2011-09-20.214.1
senate-2011-09-20.139.1,senate-2011-09-20.214.1
senate-2011-09-20.259.8,senate-2011-09-20.214.7
senate-2011-09-20.139.7,senate-2011-09-20.214.7
senate-2011-09-20.224.4,senate-2011-09-20.149.4
senate-2011-09-20.269.5,senate-2011-09-20.149.4
senate-2011-09-20.260.2,senate-2011-09-20.215.1
senate-2011-09-20.140.1,senate-2011-09-20.215.1
senate-2011-09-20.260.9,senate-2011-09-20.215.8
senate-2011-09-20.140.8,senate-2011-09-20.215.8
senate-2011-09-20.261.2,senate-2011-09-20.216.1
senate-2011-09-20.141.1,senate-2011-09-20.216.1
senate-2011-09-20.249.2,senate-2011-09-20.128.1
senate-2011-09-20.203.1,senate-2011-09-20.128.1
senate-2011-09-20.225.21,senate-2011-09-20.150.21
senate-2011-09-20.270.22,senate-2011-09-20.150.21
senate-2011-09-20.233.17,senate-2011-09-20.185.17
senate-2011-09-20.110.17,senate-2011-09-20.185.17
senate-2011-09-20.233.16,senate-2011-09-20.185.16
senate-2011-09-20.110.16,senate-2011-09-20.185.16
senate-2011-09-20.239.1,senate-2011-09-20.191.1
senate-2011-09-20.116.1,senate-2011-09-20.191.1
senate-2011-09-20.247.2,senate-2011-09-20.201.1
senate-2011-09-20.126.1,senate-2011-09-20.201.1
senate-2011-09-20.262.2,senate-2011-09-20.217.1
senate-2011-09-20.142.1,senate-2011-09-20.217.1
senate-2011-09-20.262.7,senate-2011-09-20.217.6
senate-2011-09-20.142.6,senate-2011-09-20.217.6
senate-2011-09-20.263.1,senate-2011-09-20.218.1
senate-2011-09-20.143.1,senate-2011-09-20.218.1
senate-2011-09-20.263.8,senate-2011-09-20.218.8
senate-2011-09-20.143.8,senate-2011-09-20.218.8
senate-2011-09-20.264.2,senate-2011-09-20.219.1
senate-2011-09-20.144.1,senate-2011-09-20.219.1
senate-2011-09-20.265.5,senate-2011-09-20.220.4
senate-2011-09-20.145.4,senate-2011-09-20.220.4
senate-2011-09-20.265.2,senate-2011-09-20.220.1
senate-2011-09-20.145.1,senate-2011-09-20.220.1
senate-2011-09-20.266.2,senate-2011-09-20.221.1
senate-2011-09-20.146.1,senate-2011-09-20.221.1
senate-2011-09-20.266.5,senate-2011-09-20.221.4
senate-2011-09-20.146.4,senate-2011-09-20.221.4
senate-2011-09-20.267.2,senate-2011-09-20.222.1
senate-2011-09-20.147.1,senate-2011-09-20.222.1
senate-2011-09-20.268.2,senate-2011-09-20.223.1
senate-2011-09-20.148.1,senate-2011-09-20.223.1
senate-2011-09-20.267.5,senate-2011-09-20.222.4
senate-2011-09-20.147.4,senate-2011-09-20.222.4
senate-2011-09-20.268.9,senate-2011-09-20.223.8
senate-2011-09-20.148.8,senate-2011-09-20.223.8
senate-2011-09-20.269.2,senate-2011-09-20.224.1
senate-2011-09-20.149.1,senate-2011-09-20.224.1
senate-2011-09-20.270.2,senate-2011-09-20.225.1
senate-2011-09-20.150.1,senate-2011-09-20.225.1
senate-2011-09-20.271.2,senate-2011-09-20.226.1
senate-2011-09-20.151.1,senate-2011-09-20.226.1
senate-2011-09-20.271.22,senate-2011-09-20.226.21
senate-2011-09-20.151.21,senate-2011-09-20.226.21
senate-2011-09-20.272.2,senate-2011-09-20.227.1
senate-2011-09-20.152.1,senate-2011-09-20.227.1
senate-2011-09-20.272.22,senate-2011-09-20.227.21
senate-2011-09-20.152.21,senate-2011-09-20.227.21
senate-2011-09-20.273.2,senate-2011-09-20.228.1
senate-2011-09-20.153.1,senate-2011-09-20.228.1
senate-2011-09-20.273.22,senate-2011-09-20.228.21
senate-2011-09-20.153.21,senate-2011-09-20.228.21
senate-2011-09-20.274.2,senate-2011-09-20.229.1
senate-2011-09-20.154.1,senate-2011-09-20.229.1
senate-2011-09-20.274.5,senate-2011-09-20.229.4
senate-2011-09-20.154.4,senate-2011-09-20.229.4
senate-2011-09-20.110.1,senate-2011-09-20.233.1
senate-2011-09-20.185.1,senate-2011-09-20.233.1
senate-2011-09-20.110.12,senate-2011-09-20.233.12
senate-2011-09-20.185.12,senate-2011-09-20.233.12
senate-2011-09-20.110.10,senate-2011-09-20.233.10
senate-2011-09-20.185.10,senate-2011-09-20.233.10
senate-2011-09-20.187.1,senate-2011-09-20.235.1
senate-2011-09-20.112.1,senate-2011-09-20.235.1
senate-2011-09-20.188.1,senate-2011-09-20.236.1
senate-2011-09-20.113.1,senate-2011-09-20.236.1
senate-2011-09-20.170.3,senate-2011-09-20.95.1
senate-2011-09-20.233.8,senate-2011-09-20.110.8
senate-2011-09-20.185.8,senate-2011-09-20.110.8
senate-2011-09-20.180.1,senate-2011-09-20.105.1
senate-2011-09-20.162.4,senate-2011-09-20.88.4
senate-2011-09-20.163.1,senate-2011-09-20.89.1
senate-2011-09-20.164.1,senate-2011-09-20.90.1
senate-2011-09-20.166.3,senate-2011-09-20.91.1
senate-2011-09-20.167.4,senate-2011-09-20.92.4
senate-2011-09-20.168.4,senate-2011-09-20.93.4
senate-2011-09-20.173.4,senate-2011-09-20.98.4
senate-2011-09-20.176.16,senate-2011-09-20.101.16
house-2011-09-21.149.1,house-2011-09-21.169.1
house-2011-09-21.158.1,house-2011-09-21.178.1
house-2011-09-21.165.1,house-2011-09-21.185.2
house-2011-09-21.170.1,house-2011-09-21.150.1
house-2011-09-21.171.1,house-2011-09-21.151.1
house-2011-09-21.173.1,house-2011-09-21.153.1
house-2011-09-21.174.1,house-2011-09-21.154.1
house-2011-09-21.175.1,house-2011-09-21.155.1
house-2011-09-21.176.1,house-2011-09-21.156.1
house-2011-09-21.177.2,house-2011-09-21.157.1
house-2011-09-21.180.1,house-2011-09-21.160.1
house-2011-09-21.181.3,house-2011-09-21.161.1
house-2011-09-21.181.10,house-2011-09-21.161.8
house-2011-09-21.182.2,house-2011-09-21.162.1
house-2011-09-21.182.5,house-2011-09-21.162.4
house-2011-09-21.183.2,house-2011-09-21.163.1
house-2011-09-21.183.6,house-2011-09-21.163.5
house-2011-09-21.184.2,house-2011-09-21.164.1
house-2011-09-21.184.7,house-2011-09-21.164.6
house-2011-09-21.185.5,house-2011-09-21.165.4
house-2011-09-21.186.2,house-2011-09-21.166.1
house-2011-09-21.186.7,house-2011-09-21.166.6
house-2011-09-21.187.2,house-2011-09-21.167.1
house-2011-09-21.187.5,house-2011-09-21.167.4
house-2011-09-21.152.1,house-2011-09-21.172.1
house-2011-09-21.159.1,house-2011-09-21.179.1
senate-2011-09-22.184.1,senate-2011-09-22.209.2
house-2011-09-22.144.4,house-2011-09-22.206.4
house-2011-09-22.249.4,house-2011-09-22.206.4
house-2011-09-22.286.5,house-2011-09-22.206.4
house-2011-09-22.287.2,house-2011-09-22.207.1
house-2011-09-22.250.1,house-2011-09-22.207.1
house-2011-09-22.145.1,house-2011-09-22.207.1
senate-2011-09-22.184.12,senate-2011-09-22.209.13
house-2011-09-22.287.11,house-2011-09-22.207.10
house-2011-09-22.250.10,house-2011-09-22.207.10
house-2011-09-22.145.10,house-2011-09-22.207.10
senate-2011-09-22.185.1,senate-2011-09-22.210.2
senate-2011-09-22.185.9,senate-2011-09-22.210.10
senate-2011-09-22.186.1,senate-2011-09-22.211.2
house-2011-09-22.226.1,house-2011-09-22.121.1
house-2011-09-22.264.1,house-2011-09-22.121.1
house-2011-09-22.183.1,house-2011-09-22.121.1
house-2011-09-22.227.22,house-2011-09-22.122.22
house-2011-09-22.265.22,house-2011-09-22.122.22
house-2011-09-22.184.22,house-2011-09-22.122.22
house-2011-09-22.266.1,house-2011-09-22.123.1
house-2011-09-22.185.1,house-2011-09-22.123.1
house-2011-09-22.228.1,house-2011-09-22.123.1
house-2011-09-22.226.20,house-2011-09-22.121.20
house-2011-09-22.264.20,house-2011-09-22.121.20
house-2011-09-22.183.20,house-2011-09-22.121.20
house-2011-09-22.265.24,house-2011-09-22.122.24
house-2011-09-22.227.24,house-2011-09-22.122.24
house-2011-09-22.184.24,house-2011-09-22.122.24
senate-2011-09-22.173.1,senate-2011-09-22.198.1
house-2011-09-22.231.5,house-2011-09-22.188.5
house-2011-09-22.269.7,house-2011-09-22.188.5
house-2011-09-22.126.5,house-2011-09-22.188.5
house-2011-09-22.232.1,house-2011-09-22.189.1
house-2011-09-22.270.1,house-2011-09-22.189.1
house-2011-09-22.127.1,house-2011-09-22.189.1
senate-2011-09-22.173.4,senate-2011-09-22.198.4
house-2011-09-22.235.1,house-2011-09-22.192.1
house-2011-09-22.273.1,house-2011-09-22.192.1
house-2011-09-22.130.1,house-2011-09-22.192.1
senate-2011-09-22.177.1,senate-2011-09-22.202.3
house-2011-09-22.237.1,house-2011-09-22.194.1
house-2011-09-22.275.1,house-2011-09-22.194.1
house-2011-09-22.132.1,house-2011-09-22.194.1
senate-2011-09-22.177.4,senate-2011-09-22.202.6
senate-2011-09-22.178.8,senate-2011-09-22.203.9
senate-2011-09-22.179.1,senate-2011-09-22.204.2
senate-2011-09-22.179.6,senate-2011-09-22.204.7
house-2011-09-22.242.1,house-2011-09-22.199.1
house-2011-09-22.279.2,house-2011-09-22.199.1
house-2011-09-22.137.1,house-2011-09-22.199.1
senate-2011-09-22.180.1,senate-2011-09-22.205.2
senate-2011-09-22.180.10,senate-2011-09-22.205.11
house-2011-09-22.247.4,house-2011-09-22.204.4
house-2011-09-22.284.6,house-2011-09-22.204.4
house-2011-09-22.142.4,house-2011-09-22.204.4
house-2011-09-22.245.1,house-2011-09-22.202.1
house-2011-09-22.282.2,house-2011-09-22.202.1
house-2011-09-22.140.1,house-2011-09-22.202.1
senate-2011-09-22.181.1,senate-2011-09-22.206.2
house-2011-09-22.141.1,house-2011-09-22.203.1
house-2011-09-22.246.1,house-2011-09-22.203.1
house-2011-09-22.283.2,house-2011-09-22.203.1
senate-2011-09-22.181.9,senate-2011-09-22.206.10
senate-2011-09-22.182.14,senate-2011-09-22.207.15
senate-2011-09-22.183.1,senate-2011-09-22.208.2
house-2011-09-22.248.4,house-2011-09-22.205.4
house-2011-09-22.285.5,house-2011-09-22.205.4
house-2011-09-22.143.4,house-2011-09-22.205.4
house-2011-09-22.191.1,house-2011-09-22.129.1
house-2011-09-22.234.1,house-2011-09-22.129.1
house-2011-09-22.272.1,house-2011-09-22.129.1
senate-2011-09-22.183.4,senate-2011-09-22.208.5
house-2011-09-22.226.25,house-2011-09-22.183.25
house-2011-09-22.264.25,house-2011-09-22.183.25
house-2011-09-22.121.25,house-2011-09-22.183.25
house-2011-09-22.227.21,house-2011-09-22.184.21
house-2011-09-22.265.21,house-2011-09-22.184.21
house-2011-09-22.122.21,house-2011-09-22.184.21
house-2011-09-22.229.5,house-2011-09-22.186.5
house-2011-09-22.267.5,house-2011-09-22.186.5
house-2011-09-22.124.5,house-2011-09-22.186.5
house-2011-09-22.278.3,house-2011-09-22.136.1
house-2011-09-22.198.1,house-2011-09-22.136.1
house-2011-09-22.241.1,house-2011-09-22.136.1
house-2011-09-22.286.2,house-2011-09-22.249.1
house-2011-09-22.206.1,house-2011-09-22.249.1
house-2011-09-22.144.1,house-2011-09-22.249.1
house-2011-09-22.193.1,house-2011-09-22.236.1
house-2011-09-22.274.1,house-2011-09-22.236.1
house-2011-09-22.131.1,house-2011-09-22.236.1
house-2011-09-22.103.7,house-2011-09-22.208.8
house-2011-09-22.165.7,house-2011-09-22.208.8
senate-2011-09-22.186.6,senate-2011-09-22.211.7
house-2011-09-22.105.1,house-2011-09-22.210.2
house-2011-09-22.167.1,house-2011-09-22.210.2
house-2011-09-22.107.1,house-2011-09-22.212.1
house-2011-09-22.169.1,house-2011-09-22.212.1
house-2011-09-22.95.1,house-2011-09-22.157.1
house-2011-09-22.96.9,house-2011-09-22.158.9
house-2011-09-22.97.1,house-2011-09-22.159.1
house-2011-09-22.187.1,house-2011-09-22.125.1
house-2011-09-22.230.1,house-2011-09-22.125.1
house-2011-09-22.268.1,house-2011-09-22.125.1
house-2011-09-22.195.1,house-2011-09-22.133.1
house-2011-09-22.276.1,house-2011-09-22.133.1
house-2011-09-22.238.1,house-2011-09-22.133.1
senate-2011-09-22.189.1,senate-2011-09-22.164.1
house-2011-09-22.98.1,house-2011-09-22.160.1
house-2011-09-22.264.14,house-2011-09-22.183.14
house-2011-09-22.226.14,house-2011-09-22.183.14
house-2011-09-22.121.14,house-2011-09-22.183.14
senate-2011-09-22.200.2,senate-2011-09-22.175.1
senate-2011-09-22.199.2,senate-2011-09-22.174.1
senate-2011-09-22.203.2,senate-2011-09-22.178.1
senate-2011-09-22.168.1,senate-2011-09-22.193.1
senate-2011-09-22.171.1,senate-2011-09-22.196.3
senate-2011-09-22.172.1,senate-2011-09-22.197.2
house-2011-09-22.239.1,house-2011-09-22.196.1
house-2011-09-22.277.1,house-2011-09-22.196.1
house-2011-09-22.134.1,house-2011-09-22.196.1
house-2011-09-22.244.1,house-2011-09-22.201.1
house-2011-09-22.139.1,house-2011-09-22.201.1
house-2011-09-22.281.2,house-2011-09-22.201.1
house-2011-09-22.247.1,house-2011-09-22.204.1
house-2011-09-22.284.3,house-2011-09-22.204.1
house-2011-09-22.142.1,house-2011-09-22.204.1
senate-2011-09-22.182.1,senate-2011-09-22.207.2
house-2011-09-22.248.1,house-2011-09-22.205.1
house-2011-09-22.285.2,house-2011-09-22.205.1
house-2011-09-22.143.1,house-2011-09-22.205.1
house-2011-09-22.100.1,house-2011-09-22.162.1
house-2011-09-22.225.1,house-2011-09-22.120.1
house-2011-09-22.263.1,house-2011-09-22.120.1
house-2011-09-22.182.1,house-2011-09-22.120.1
house-2011-09-22.97.7,house-2011-09-22.159.7
house-2011-09-22.226.12,house-2011-09-22.183.12
house-2011-09-22.264.12,house-2011-09-22.183.12
house-2011-09-22.121.12,house-2011-09-22.183.12
house-2011-09-22.226.16,house-2011-09-22.183.16
house-2011-09-22.264.16,house-2011-09-22.183.16
house-2011-09-22.121.16,house-2011-09-22.183.16
house-2011-09-22.103.1,house-2011-09-22.208.2
house-2011-09-22.165.1,house-2011-09-22.208.2
house-2011-09-22.262.1,house-2011-09-22.224.1
house-2011-09-22.181.1,house-2011-09-22.224.1
house-2011-09-22.119.1,house-2011-09-22.224.1
house-2011-09-22.264.15,house-2011-09-22.226.15
house-2011-09-22.121.15,house-2011-09-22.226.15
house-2011-09-22.183.15,house-2011-09-22.226.15
house-2011-09-22.264.18,house-2011-09-22.226.18
house-2011-09-22.121.18,house-2011-09-22.226.18
house-2011-09-22.183.18,house-2011-09-22.226.18
house-2011-09-22.264.19,house-2011-09-22.226.19
house-2011-09-22.121.19,house-2011-09-22.226.19
house-2011-09-22.183.19,house-2011-09-22.226.19
house-2011-09-22.265.1,house-2011-09-22.227.1
house-2011-09-22.122.1,house-2011-09-22.227.1
house-2011-09-22.184.1,house-2011-09-22.227.1
house-2011-09-22.265.19,house-2011-09-22.227.19
house-2011-09-22.122.19,house-2011-09-22.227.19
house-2011-09-22.184.19,house-2011-09-22.227.19
house-2011-09-22.266.14,house-2011-09-22.228.14
house-2011-09-22.123.14,house-2011-09-22.228.14
house-2011-09-22.185.14,house-2011-09-22.228.14
house-2011-09-22.266.19,house-2011-09-22.228.19
house-2011-09-22.123.19,house-2011-09-22.228.19
house-2011-09-22.185.19,house-2011-09-22.228.19
house-2011-09-22.266.20,house-2011-09-22.228.20
house-2011-09-22.123.20,house-2011-09-22.228.20
house-2011-09-22.185.20,house-2011-09-22.228.20
house-2011-09-22.267.1,house-2011-09-22.229.1
house-2011-09-22.124.1,house-2011-09-22.229.1
house-2011-09-22.186.1,house-2011-09-22.229.1
house-2011-09-22.269.3,house-2011-09-22.231.1
house-2011-09-22.126.1,house-2011-09-22.231.1
house-2011-09-22.188.1,house-2011-09-22.231.1
house-2011-09-22.271.1,house-2011-09-22.233.1
house-2011-09-22.190.1,house-2011-09-22.233.1
house-2011-09-22.128.1,house-2011-09-22.233.1
house-2011-09-22.200.1,house-2011-09-22.280.2
house-2011-09-22.243.1,house-2011-09-22.280.2
house-2011-09-22.138.1,house-2011-09-22.280.2
house-2011-09-22.177.1,house-2011-09-22.115.1
house-2011-09-22.220.1,house-2011-09-22.115.1
house-2011-09-22.258.2,house-2011-09-22.115.1
house-2011-09-22.213.1,house-2011-09-22.108.1
house-2011-09-22.251.3,house-2011-09-22.108.1
house-2011-09-22.170.1,house-2011-09-22.108.1
house-2011-09-22.172.1,house-2011-09-22.110.1
house-2011-09-22.253.2,house-2011-09-22.110.1
house-2011-09-22.215.1,house-2011-09-22.110.1
house-2011-09-22.171.1,house-2011-09-22.109.1
house-2011-09-22.214.1,house-2011-09-22.109.1
house-2011-09-22.252.2,house-2011-09-22.109.1
house-2011-09-22.172.4,house-2011-09-22.110.4
house-2011-09-22.215.4,house-2011-09-22.110.4
house-2011-09-22.253.5,house-2011-09-22.110.4
house-2011-09-22.172.5,house-2011-09-22.110.5
house-2011-09-22.215.5,house-2011-09-22.110.5
house-2011-09-22.253.6,house-2011-09-22.110.5
house-2011-09-22.176.1,house-2011-09-22.114.1
house-2011-09-22.219.1,house-2011-09-22.114.1
house-2011-09-22.257.2,house-2011-09-22.114.1
house-2011-09-22.173.1,house-2011-09-22.111.1
house-2011-09-22.254.2,house-2011-09-22.111.1
house-2011-09-22.216.1,house-2011-09-22.111.1
house-2011-09-22.255.2,house-2011-09-22.112.1
house-2011-09-22.174.1,house-2011-09-22.112.1
house-2011-09-22.217.1,house-2011-09-22.112.1
house-2011-09-22.175.1,house-2011-09-22.113.1
house-2011-09-22.256.2,house-2011-09-22.113.1
house-2011-09-22.218.1,house-2011-09-22.113.1
house-2011-09-22.179.1,house-2011-09-22.117.1
house-2011-09-22.222.1,house-2011-09-22.117.1
house-2011-09-22.260.2,house-2011-09-22.117.1
house-2011-09-22.178.1,house-2011-09-22.221.1
house-2011-09-22.259.2,house-2011-09-22.221.1
house-2011-09-22.116.1,house-2011-09-22.221.1
house-2011-09-22.163.2,house-2011-09-22.101.1
house-2011-09-22.94.1,house-2011-09-22.156.1
house-2011-09-22.104.1,house-2011-09-22.166.1
house-2011-09-22.209.2,house-2011-09-22.166.1
senate-2011-09-22.190.1,senate-2011-09-22.165.1
house-2011-09-22.85.1,house-2011-09-22.146.3
house-2011-09-22.89.1,house-2011-09-22.150.3
house-2011-09-22.91.1,house-2011-09-22.152.3
house-2011-09-22.95.13,house-2011-09-22.157.13
house-2011-09-22.96.1,house-2011-09-22.158.1
house-2011-09-22.96.8,house-2011-09-22.158.8
house-2011-09-22.97.6,house-2011-09-22.159.6
house-2011-09-22.99.1,house-2011-09-22.161.3
house-2011-09-22.102.1,house-2011-09-22.164.1
senate-2011-09-22.192.1,senate-2011-09-22.167.1
senate-2011-10-12.113.4,senate-2011-10-12.112.4
senate-2011-10-13.403.6,senate-2011-10-13.226.6
senate-2011-10-13.553.7,senate-2011-10-13.226.6
senate-2011-10-13.404.1,senate-2011-10-13.227.1
senate-2011-10-13.554.2,senate-2011-10-13.227.1
senate-2011-10-13.405.106,senate-2011-10-13.228.106
senate-2011-10-13.555.107,senate-2011-10-13.228.106
senate-2011-10-13.406.1,senate-2011-10-13.229.1
senate-2011-10-13.556.2,senate-2011-10-13.229.1
senate-2011-10-13.304.4,senate-2011-10-13.127.4
senate-2011-10-13.455.4,senate-2011-10-13.127.4
senate-2011-10-13.192.1,senate-2011-10-13.369.1
senate-2011-10-13.468.3,senate-2011-10-13.140.1
senate-2011-10-13.317.1,senate-2011-10-13.140.1
senate-2011-10-13.319.4,senate-2011-10-13.142.4
senate-2011-10-13.470.4,senate-2011-10-13.142.4
senate-2011-10-13.247.2,senate-2011-10-13.70.1
senate-2011-10-13.320.8,senate-2011-10-13.143.8
senate-2011-10-13.471.8,senate-2011-10-13.143.8
senate-2011-10-13.458.2,senate-2011-10-13.130.1
senate-2011-10-13.307.1,senate-2011-10-13.130.1
senate-2011-10-13.320.12,senate-2011-10-13.143.12
senate-2011-10-13.471.12,senate-2011-10-13.143.12
senate-2011-10-13.393.4,senate-2011-10-13.216.4
senate-2011-10-13.543.5,senate-2011-10-13.216.4
senate-2011-10-13.394.1,senate-2011-10-13.217.1
senate-2011-10-13.544.2,senate-2011-10-13.217.1
